7	TRIP	1448443935	1448445171	2015-11-25 17:32:15	2015-11-25 17:52:51	1236	5366
7	STAY	1448445171	1448445483	2015-11-25 17:52:51	2015-11-25 17:58:03	312	0
7	TRIP	1448445483	1448448330	2015-11-25 17:58:03	2015-11-25 18:45:30	2847	14998
7	STAY	1448448330	1448448848	2015-11-25 18:45:30	2015-11-25 18:54:08	518	0
7	TRIP	1448448848	1448449842	2015-11-25 18:54:08	2015-11-25 19:10:42	994	10659
7	STAY	1448449842	1448450229	2015-11-25 19:10:42	2015-11-25 19:17:09	387	0
7	TRIP	1448450229	1448452241	2015-11-25 19:17:09	2015-11-25 19:50:41	2012	13950
7	STAY	1448452241	1448452839	2015-11-25 19:50:41	2015-11-25 20:00:39	598	0
7	TRIP	1448452839	1448455927	2015-11-25 20:00:39	2015-11-25 20:52:07	3088	13251
7	STAY	1448455927	1448456494	2015-11-25 20:52:07	2015-11-25 21:01:34	567	0
7	TRIP	1448456494	1448457344	2015-11-25 21:01:34	2015-11-25 21:15:44	850	3778
7	STAY	1448457344	1448457529	2015-11-25 21:15:44	2015-11-25 21:18:49	185	0
7	TRIP	1448457529	1448459966	2015-11-25 21:18:49	2015-11-25 21:59:26	2437	16396
7	STAY	1448459966	1448460244	2015-11-25 21:59:26	2015-11-25 22:04:04	278	0
7	TRIP	1448460244	1448462371	2015-11-25 22:04:04	2015-11-25 22:39:31	2127	19026
7	STAY	1448462371	1448462661	2015-11-25 22:39:31	2015-11-25 22:44:21	290	0
7	TRIP	1448462661	1448466442	2015-11-25 22:44:21	2015-11-25 23:47:22	3781	21071
7	STAY	1448466442	1448467200	2015-11-25 23:47:22	2015-11-26 00:00:00	758	0
8	STAY	1448380800	1448381435	2015-11-25 00:00:00	2015-11-25 00:10:35	635	0
8	TRIP	1448381435	1448388419	2015-11-25 00:10:35	2015-11-25 02:06:59	6984	52333
8	STAY	1448388419	1448388871	2015-11-25 02:06:59	2015-11-25 02:14:31	452	0
8	TRIP	1448388871	1448390650	2015-11-25 02:14:31	2015-11-25 02:44:10	1779	13669
8	STAY	1448390650	1448411165	2015-11-25 02:44:10	2015-11-25 08:26:05	20515	0
8	TRIP	1448411165	1448412877	2015-11-25 08:26:05	2015-11-25 08:54:37	1712	6168
8	STAY	1448412877	1448413566	2015-11-25 08:54:37	2015-11-25 09:06:06	689	0
8	TRIP	1448413566	1448415629	2015-11-25 09:06:06	2015-11-25 09:40:29	2063	12483
8	STAY	1448415629	1448416425	2015-11-25 09:40:29	2015-11-25 09:53:45	796	0
8	TRIP	1448416425	1448416735	2015-11-25 09:53:45	2015-11-25 09:58:55	310	1424
8	STAY	1448416735	1448417428	2015-11-25 09:58:55	2015-11-25 10:10:28	693	0
8	TRIP	1448417428	1448419114	2015-11-25 10:10:28	2015-11-25 10:38:34	1686	13041
8	STAY	1448419114	1448419303	2015-11-25 10:38:34	2015-11-25 10:41:43	189	0
8	TRIP	1448419303	1448420091	2015-11-25 10:41:43	2015-11-25 10:54:51	788	5540
8	STAY	1448420091	1448420411	2015-11-25 10:54:51	2015-11-25 11:00:11	320	0
8	TRIP	1448420411	1448421910	2015-11-25 11:00:11	2015-11-25 11:25:10	1499	8087
8	STAY	1448421910	1448422130	2015-11-25 11:25:10	2015-11-25 11:28:50	220	0
8	TRIP	1448422130	1448423977	2015-11-25 11:28:50	2015-11-25 11:59:37	1847	9360
8	STAY	1448423977	1448424788	2015-11-25 11:59:37	2015-11-25 12:13:08	811	0
8	TRIP	1448424788	1448426663	2015-11-25 12:13:08	2015-11-25 12:44:23	1875	12612
8	STAY	1448426663	1448427543	2015-11-25 12:44:23	2015-11-25 12:59:03	880	0
8	TRIP	1448427543	1448428123	2015-11-25 12:59:03	2015-11-25 13:08:43	580	3851
8	STAY	1448428123	1448429583	2015-11-25 13:08:43	2015-11-25 13:33:03	1460	0
8	TRIP	1448429583	1448429848	2015-11-25 13:33:03	2015-11-25 13:37:28	265	1500
8	STAY	1448429848	1448430195	2015-11-25 13:37:28	2015-11-25 13:43:15	347	0
8	TRIP	1448430195	1448434118	2015-11-25 13:43:15	2015-11-25 14:48:38	3923	19070
8	STAY	1448434118	1448434784	2015-11-25 14:48:38	2015-11-25 14:59:44	666	0
8	TRIP	1448434784	1448437204	2015-11-25 14:59:44	2015-11-25 15:40:04	2420	13002
8	STAY	1448437204	1448441510	2015-11-25 15:40:04	2015-11-25 16:51:50	4306	0
8	TRIP	1448441510	1448444217	2015-11-25 16:51:50	2015-11-25 17:36:57	2707	13575
8	STAY	1448444217	1448445898	2015-11-25 17:36:57	2015-11-25 18:04:58	1681	0
8	TRIP	1448445898	1448452585	2015-11-25 18:04:58	2015-11-25 19:56:25	6687	41222
8	STAY	1448452585	1448461099	2015-11-25 19:56:25	2015-11-25 22:18:19	8514	0
8	TRIP	1448461099	1448467191	2015-11-25 22:18:19	2015-11-25 23:59:51	6092	58184
8	STAY	1448467191	1448467200	2015-11-25 23:59:51	2015-11-26 00:00:00	9	0
9	STAY	1448380800	1448407409	2015-11-25 00:00:00	2015-11-25 07:23:29	26609	0
9	TRIP	1448407409	1448408115	2015-11-25 07:23:29	2015-11-25 07:35:15	706	2803
9	STAY	1448408115	1448409006	2015-11-25 07:35:15	2015-11-25 07:50:06	891	0
9	TRIP	1448409006	1448410622	2015-11-25 07:50:06	2015-11-25 08:17:02	1616	5189
9	STAY	1448410622	1448434711	2015-11-25 08:17:02	2015-11-25 14:58:31	24089	0
9	TRIP	1448434711	1448437446	2015-11-25 14:58:31	2015-11-25 15:44:06	2735	12033
9	STAY	1448437446	1448438932	2015-11-25 15:44:06	2015-11-25 16:08:52	1486	0
9	TRIP	1448438932	1448440262	2015-11-25 16:08:52	2015-11-25 16:31:02	1330	3649
9	STAY	1448440262	1448440505	2015-11-25 16:31:02	2015-11-25 16:35:05	243	0
9	TRIP	1448440505	1448444100	2015-11-25 16:35:05	2015-11-25 17:35:00	3595	21143
9	STAY	1448444100	1448444996	2015-11-25 17:35:00	2015-11-25 17:49:56	896	0
9	TRIP	1448444996	1448451562	2015-11-25 17:49:56	2015-11-25 19:39:22	6566	41682
9	STAY	1448451562	1448451743	2015-11-25 19:39:22	2015-11-25 19:42:23	181	0
9	TRIP	1448451743	1448452749	2015-11-25 19:42:23	2015-11-25 19:59:09	1006	6997
9	STAY	1448452749	1448453020	2015-11-25 19:59:09	2015-11-25 20:03:40	271	0
9	TRIP	1448453020	1448456096	2015-11-25 20:03:40	2015-11-25 20:54:56	3076	30558
9	STAY	1448456096	1448467200	2015-11-25 20:54:56	2015-11-26 00:00:00	11104	0
10	STAY	1448380800	1448433923	2015-11-25 00:00:00	2015-11-25 14:45:23	53123	0
10	TRIP	1448433923	1448436407	2015-11-25 14:45:23	2015-11-25 15:26:47	2484	8296
10	STAY	1448436407	1448467200	2015-11-25 19:54:52	2015-11-26 00:00:00	14708	0
11	STAY	1448380800	1448410739	2015-11-25 00:00:00	2015-11-25 08:18:59	29939	0
11	TRIP	1448410739	1448412107	2015-11-25 08:18:59	2015-11-25 08:41:47	1368	2319
11	STAY	1448412107	1448412539	2015-11-25 08:41:47	2015-11-25 08:48:59	432	0
11	TRIP	1448412539	1448417047	2015-11-25 08:48:59	2015-11-25 10:04:07	4508	27750
11	STAY	1448417047	1448417697	2015-11-25 10:04:07	2015-11-25 10:14:57	650	0
11	TRIP	1448417697	1448418607	2015-11-25 10:14:57	2015-11-25 10:30:07	910	4070
11	STAY	1448418607	1448418831	2015-11-25 10:30:07	2015-11-25 10:33:51	224	0
11	TRIP	1448418831	1448421012	2015-11-25 10:33:51	2015-11-25 11:10:12	2181	26852
11	STAY	1448421012	1448421879	2015-11-25 11:10:12	2015-11-25 11:24:39	867	0
11	TRIP	1448421879	1448423017	2015-11-25 11:24:39	2015-11-25 11:43:37	1138	6373
11	STAY	1448423017	1448424861	2015-11-25 11:43:37	2015-11-25 12:14:21	1844	0
11	TRIP	1448424861	1448426053	2015-11-25 12:14:21	2015-11-25 12:34:13	1192	2590
11	STAY	1448426053	1448426363	2015-11-25 12:34:13	2015-11-25 12:39:23	310	0
11	TRIP	1448426363	1448430049	2015-11-25 12:39:23	2015-11-25 13:40:49	3686	22201
11	STAY	1448430049	1448430365	2015-11-25 13:40:49	2015-11-25 13:46:05	316	0
11	TRIP	1448430365	1448431327	2015-11-25 13:46:05	2015-11-25 14:02:07	962	5964
11	STAY	1448431327	1448431577	2015-11-25 14:02:07	2015-11-25 14:06:17	250	0
11	TRIP	1448431577	1448436059	2015-11-25 14:06:17	2015-11-25 15:20:59	4482	23941
11	STAY	1448436059	1448436411	2015-11-25 15:20:59	2015-11-25 15:26:51	352	0
11	TRIP	1448436411	1448438783	2015-11-25 15:26:51	2015-11-25 16:06:23	2372	9140
11	STAY	1448438783	1448467200	2015-11-25 16:06:23	2015-11-26 00:00:00	28417	0
12	STAY	1448380800	1448402088	2015-11-25 00:00:00	2015-11-25 05:54:48	21288	0
12	TRIP	1448402088	1448406308	2015-11-25 05:54:48	2015-11-25 07:05:08	4220	1913
12	STAY	1448406308	1448407370	2015-11-25 07:05:08	2015-11-25 07:22:50	1062	0
12	TRIP	1448407370	1448409975	2015-11-25 07:22:50	2015-11-25 08:06:15	2605	9107
12	STAY	1448409975	1448410763	2015-11-25 08:06:15	2015-11-25 08:19:23	788	0
12	TRIP	1448410763	1448416136	2015-11-25 08:19:23	2015-11-25 09:48:56	5373	32538
12	STAY	1448416136	1448416326	2015-11-25 09:48:56	2015-11-25 09:52:06	190	0
12	TRIP	1448416326	1448417300	2015-11-25 09:52:06	2015-11-25 10:08:20	974	8176
12	STAY	1448417300	1448418022	2015-11-25 10:08:20	2015-11-25 10:20:22	722	0
12	TRIP	1448418022	1448427958	2015-11-25 10:20:22	2015-11-25 13:05:58	9936	37220
12	STAY	1448427958	1448428151	2015-11-25 13:05:58	2015-11-25 13:09:11	193	0
12	TRIP	1448428151	1448432677	2015-11-25 13:09:11	2015-11-25 14:24:37	4526	25012
12	STAY	1448432677	1448433949	2015-11-25 14:24:37	2015-11-25 14:45:49	1272	0
12	TRIP	1448433949	1448447980	2015-11-25 14:45:49	2015-11-25 18:39:40	14031	31452
12	STAY	1448447980	1448448546	2015-11-25 18:39:40	2015-11-25 18:49:06	566	0
12	TRIP	1448448546	1448458747	2015-11-25 18:49:06	2015-11-25 21:39:07	10201	50164
12	STAY	1448458747	1448460086	2015-11-25 21:39:07	2015-11-25 22:01:26	1339	0
12	TRIP	1448460086	1448460607	2015-11-25 22:01:26	2015-11-25 22:10:07	521	3105
12	STAY	1448460607	1448460892	2015-11-25 22:10:07	2015-11-25 22:14:52	285	0
12	TRIP	1448460892	1448463695	2015-11-25 22:14:52	2015-11-25 23:01:35	2803	15500
12	STAY	1448463695	1448467200	2015-11-25 23:01:35	2015-11-26 00:00:00	3505	0
13	STAY	1448380800	1448380803	2015-11-25 00:00:00	2015-11-25 00:00:03	3	0
13	TRIP	1448380803	1448382395	2015-11-25 00:00:03	2015-11-25 00:26:35	1592	33147
13	STAY	1448382395	1448385982	2015-11-25 00:26:35	2015-11-25 01:26:22	3587	0
13	TRIP	1448385982	1448387294	2015-11-25 01:26:22	2015-11-25 01:48:14	1312	4737
